timestamp-old,speaker,words,tags,highlight,timelink,timestamp
,SL:,"Yes, the news used to come down. That also was an inspiration. Yes, it was an inspiration for Zimbabwe, but the grip on Zimbabwe was rather strong because the white government had invested so much in Zimbabwe so it was like paradise for the white people, so more and more, to let go of Malawi was not a big deal, because they were not losing much in Malawi. They used the labour from Malawi and Zambia to Zimbabwe. So, losing Malawi was no big deal so when in 1964 the British had to give independence to Malawi, you know self-government, self-rule, that affected us very much in Zimbabwe because we would hear that one has gone out of the federation, so next was between Zimbabwe, I mean, Northern Rhodesia and Southern Rhodesia. So later on, Zambia got its independence, so then the whole federation was destroyed. Then we thought that by getting Malawi and then Zambia that Zimbabwe was going to be easy but ahh I think we underestimated the grip of Ian Smith and the white government and settlers because many of them had a lot of wealth in Zimbabwe. Even those who were living here had invested a lot in Zimbabwe and some had two, five, ten farms which went for miles and miles just one person’s. So, the grip was just strong and the military was quite strong and then also they had the help from the white South Africans who came to help. And of course there were some British people who came as mercenaries to help. So we were confronted by this big strong army force.",1964 Malawian Independence,,,
,ZG:,"When Malawi gained independence did people want to return to Malawi, did people want to go back?",1964 Malawian Independence,,,
,SL:,"Yes, there were many people who were determined but also, they had the question of, well Malawi wasn't as developed as Zimbabwe so people went to Zimbabwe because of the cash. For example, people come from Africa to Britain because of the power of the pound. £100 is many, many Kwacha you know...",1964 Malawian Independence;returning home;capital,,,
,SL:,"So when they thought about Zimbabwe, first it was good because they all used the pound. The same British pound. In Malawi, Zambia and Zimbabwe. You know we had the head of the Queen in our pound. We used to use the pound and pence. So when independence came they changed to Kwacha. And then Zambia also Kwacha, Kwacha and Tambala. Then Zimbabwe remained on their own. So they used the pound for a while and later changed to dollar. ",capital,,,
,SL:,"People were afraid to go back to Malawi at first because they were afraid to lose their jobs. Money in Malawi was not enough, the money the way people were paid was less. Even if you were a teacher, even with the same qualification you were paid more in Zimbabwe than in Malawi. Then there were the first women like my wife who were employed in the bank among the white ladies who almost segregated her during tea time, even after independence because she felt out of place. ",capital;wages;returning home,,,
,SL:,"To answer your question, those Malawians who were in Zimbabwe who returned to Malawi were only those with the top positions, like Alec Banda, he was in Zimbabwe. After independence he went back to Malawi and became a cabinet minister. But most remained in their jobs. Zimbabwe was like the bread basket for Malawi as well. There were good job opportunities, better salaries. Malawi didn't have factories, or the mines, even the railway lines, the railway line was single, so they didn't have much really. ",capital;wages;returning home,,,
,ZG:,Can you tell me some more about you and the black shadows and how it became political?,,,,
,SL:,"Well, that spilled over, when I think I was about 18 or so, it became political because we were one of the notorious gangs and we had nothing to lose, so throwing things like petrol bombs was no big deal for us. My gang they were almost about thirty people, yeah. There were the people I moved with to do some real bad things, we were about 16. People joined because one they wanted protection and two because they wanted people to keep the turf, you know the area. So it grew to that number. But those who did the real bad things and were involved in the political struggle, there were just those few. We got as much information as we could, you know stabbing, at the beer halls. When they would say tomorrow we are going to strike because they needed young people who would stop people getting onto the buses. So we were those young people who went and stoned the buses. And so we just had to go on top of the buses with tear gas and guns to allow people and say to them alright but when you come back you will find them. Police would take some of them back to their homes and that was there we used to beat people and do them a lot of damage in those areas. ",dangers;strikes/labour protests,,,
,ZG:,Were there any sports clubs or associations that you were a member of?,,,,
,SL:,"I joined a youth club first which was the erm dynamos, one of the big teams in Zimbabwe. It was entertainment. I used to like sports but I was too much focused on the political side but also because I wanted to survive, my gang you know all of this, the breaking in... it was all to survive. I wanted to stay alive, you know I lived under a bridge. It was also the political but I wanted to survive. It was very much a mixture of both for me, well for a few of us. ",social life;poverty;housing,,,
,ZG:,"Was the membership of the political groups quite a young membership, what were the ages within the political groups?",,,,
,SL:,"Oh, the political groups there were many people, young people were like the youth league and then older people were those who were in the, like the cell groups, of each section you know party groups, this one was the chairperson, all the ranks there and then another section of the township there was, it was how they used to control the running of the political party and it was from these that information was spread out very quickly.",,,,
,SL:,"We knew about a strike within seconds, yeah and if we were to hit something we knew about it within seconds but of course the white government used to send and pay a lot of money to informants, so they had a lot of informants among the black people who would join the party as members but actually those were the ones who really destroyed us, ahhh because these informants pretended to be like us but you find out that what you wanted to do has been intercepted, yeah.",strikes/labour protests;1950s,,,
,ZG:,So was there a great deal of suspicion within the parties?,,,,
,SL:,"There was because we didn’t know who to trust. The government had the money, now you give them a poor person, let’s say, you know in those days if you give them 10,000 Zimbabwean dollars that’s quite a lot of money, so even 5000 was a lot of money, so to get 5000 which was going to go a long way because given in a full year wouldn’t earn that, so to these informants the government gave a lot of money. And even this too they knew it was risky, because if they found out, it was a death sentence to that person. We didn’t play games, yeah, because to consider many people dying because of this one person, you know we had people who were killed in the 1000s in Mozambique when they raped young children it was terrible, but when the black people like mission, the guerrilla fighters slaughtered almost every missionary there including one day old child, it was big news around the world, you know big news, but when black people died in Chimoi, you know terrorists had been killed but we were, they called us terrorists but we were saying no we are not terrorists, this is our land, it is you who are terrorists, because you came to get what is not yours. You see so the use of the language there. That’s why I was against this title. I wanted my gang name ‘out of the Black Shadows’ that was the name of my gang and then because when we struggled, later in the middle of the struggle I became a Christian, so I quit the fighting, because I didn’t come to the end of the struggle, so there is no way I could call myself a Freedom Fighter, no. ",poverty;dangers,,,
,SL:,[Talks about disappointment at publishers choosing this title but then working to change it when the book was re-published.],,,,
,ZG:,Can you tell me about the films that you talk about watching in your book?,movies,,,
,SL:,Well what do you want to know?,movies,,,
,ZG:,Were they cowboy films?,movies,,,
,SL:,"Ahh those were cowboy films, western films yeah. That’s where I learnt also a lot of violence, err they didn’t do good to me. That’s where I learnt a lot of violence a lot of you know using my revolver, you know to me, I started having a revolver at the age of 12. It was in dangerous hands, unresponsible young man, you know, so I learnt a lot, how to break into homes, sabotage, all that. It was the films. I’d watch what they’d do, you know walking into doors, breaking into homes, breaking into cars it was all from those films. But I used to like it especially the fight, the cowboys which they used to use, the main actor, you want to act like him, yeah. ",movies,,,
,ZG:,So the cinema was quite accessible?,movies,,,
,SL:,"Yeah, it was just about how much, 3p in those days. But to get that 3p you had to go into the gulf club, you know for the whole day, 20p for the whole day so that 20p then sometimes I would go to my aunt’s place and she would take all to feed herself. You know so to find £1, you know to make £1 was a struggle, a real struggle and to make £10 was a struggle so to buy clothes was also a struggle, yeah. We lived that poverty. I remember as well when I was on the streets, I used to have my shirt out you know like young people do, because my shorts had these two holes in the back so to cover the holes I had my shirt out and I used to wear these slippers but there were half, the whole heal was gone. You know these slippers you just put on here and then sometimes it would get break because it was rubbing so would use wire to hold it together. So that’s how I struggled, yeah. And I remember even the old, old shoe I picked up from the garbage bin it had no sole here, you could see all the toes. So I remember I used to kneel down because people would see. So I had my first actual pair of shoes when I was 20, 21 years old. When a white missionary bought me a pair of shoes. ",poverty,,,
,ZG:,"So the cinema was one form of entertainment, how about music?",music,,,
,SL:,"Yeah there was music. Yeah there was Zimbabwean music, but the most popular one was any music which came from Congo. Yeah, music from Congo, at that time we used to call it Zaire, that was the music people loved so much. Although the Zimbabwean music was more and more, but Zimbabwean music was going very much on the political, ",music,,,
,SL:,"Some they would be band and then, we also used to listen to news of the Soviet Union. We never used to listen to the BBC, because people had done away with British BBC, because BBC used to broadcast into Zimbabwe, Malawi, the Federation, so all our news came from BBC so people started disregarding BBC news and we used to get… all the Zimbabwean political leaders would be allowed to broadcast from the Soviet Union from Moscow. So we used to get these and we would gather round the radio and they used to give horrible names to all Ian Smith, to all the whites, to Ian Smith and we used to love it, yes! And they would tell us and this is what we are going to do, blah, blah, you know and it was an inspiration. And they would tell us look. we cannot be behind; Ghana got their independence and they would come up with all these men and countries which had obtained their independence. So, the news from Soviet Union was quite an inspiration to most young people, but then we had also they used to tell us, introduce this station to many other people, so these political people would print on these old type writers, they would type and type and cut with scissors and give to us young people, where we distributed house to house during the night at 2am, you know sneak in the house and put it under the door and so on to give them the frequency, yeah. That’s how we distributed. Or if they were staging a strike, we’d and distribute so that no-one is going to work, yeah.",radio;social life;strikes/labour protests,,,
,ZG:,Was there much support for those coming from Malawi in terms of extended family in the communities?,family,,,
,SL:,"Yeah, there was support and those who were not Christians would do sacrifices for protection on the roads because in those days they used to walk, like my father went on foot from Malawi to Zimbabwe, but during the night they had to sleep in the trees and they would be tired so that in the trees when he falls asleep he would fall out, but also there were lions so there were many, many dangers, until they got to Zimbabwe.",dangers;transportation,,,
,ZG:,And did your father have any family already in Zimbabwe when he arrived?,,,,
,SL:,"No people just went without knowing anybody, or there were those that went because there was someone who was there who wrote letters, but because letters took months or before they got there, and because of how they used to travel, it took such a long time, you couldn’t predict when you would arrive there, so you just appeared in Bulawayo and started looking. In the townships most townships, like my township they used to put bog loud speakers in the towns so when you arrive in the towns, you’d go to the township office and then they would announce your name, “so and so, there is someone at this office please come and pick up your visitor, so they would come and walk to the office to pick up a visitor, yeah.",communication,,,
,SL:,"Some would leave their wives and children when they went to Zimbabwe and started working. For the first two years, they used to go back with clothes, money, to give to the family, they would go back, two years later they’d go back, but eventually they got use to the lifestyle in Zimbabwe and then they would find a beautiful woman in Zimbabwe and they would marry that person, whether it was in church they never told about the wife back home, so many wives suffered because of that, many children suffered, because here was this man now married in Zimbabwe. Those who were clever they would take their wives with them, the second trip in the period the gap of two years, the second two years they would take their wife back. So those you would find in Zimbabwe with a Malawian father and a Malawian mother were really clever. But you would find most Malawians who are in Zimbabwe, except those who married a Malawian family in Zimbabwe, but most would go and marry a Zimbabwean lady and so they have paid dowry, according to Zimbabwe because most people in Malawi don’t pay, except up north, the Tonga. But most people, in central region they just pay a rooster, yeah one chicken, that’s enough, that’s how expensive you are you know, [laughs].",remittances (voluntary and forced);marriage;returning home,,,
,SL:,"And all the children belong to you in the centre but up north because of the dowry the children they belong to the husband. ",children,,,
,SL:,"[He then explains that he was given the name Lungu by a man who was helping him to get a job. He didn’t know his father’s name because he left when he was only four, but a man told him he should take the name Lungu as his father was from Malawi.]",,,,
