timestamp-old,speaker,words,tags,highlight,timelink,timestamp
,TS,"As for me, I was worried once when he wrote me a letter explaining what happened in the mine. He said one day, one part of the mine fell down. And many people got injured. So the hard work worried me most. ",injuries,,,
,EM,"So how did you respond to him about the hard work and what had happened to him? ",injuries,,,
,TS,"I had to calm him down and also told him I am praying for you. So I told him about prayer and its role amidst the hard labour he was going through. ",injuries,,,
,EM,"Were there songs that you remember were singing with your friends when your men were away? ",marriage,,,
,MB,"Yes we used to sing some songs. One that I remember of by heart is:  ",marriage,,,
,MB,"  “You go through the problems, stop playing with these kids on the block, look at us, we are married to real men who have gone to Teba.” That’s one of the songs we used to sing with other women. ",marriage,,,
,EM,"Anyone else with a song? ",marriage,,,
,All,"No.  ",marriage,,,
,EM,"Ok. Now that your men are busy in South Africa and you were left behind. Tell me how were you communicating to each other? ",letters,,,
,AB,"It was through the letters only. We had no telephones, so letters remained the only mode of communication between us behind and our men. ",letters,,,
,DM,"Like me I knew how to read and write so I did not need to get someone to read for me. So I was really expressing myself to him without any shame. Him too was so flexible and could connect a lot. All the love words came straight without hiding anything. And when I received the letter, I was really having nice sleep. ",letters,,,
,TS,"In my case I was not able to read. So I had my uncle to read and write for me. ",letters,,,
,EM,"Oh really? Was your husband able to read? ",letters,,,
,TS,"No. He was not able to read. But he was also expressing himself in the letters just as I did despite Uncle writing for me. It was really nice. ",letters,,,
,EM,"Fantastic. Who else? ",letters,,,
,MB,"I did not read or write but I used my sister’s daughter. I was also very expressive. I was not ashamed at all. But my husband knew how write and read. So we could enjoy ourselves through letters. And most of the times he could send a picture in the letter. And I would take the picture place in the blankets and sleep with me. I felt like he was with me in the blankets. And if I had not I lost the photos through the fire-gutted house, I could have shown you.  ",letters,,,
,EM,"Fantastic. Let us go the issue of money. Were your husbands sending you money while away? ",remittances,,,
,MB,"He used to send money. Almost every month. With the money was to build a house of our own.  ",remittances;housing,,,
,DM,"Yes he was sending in relation to the things I asked for.  So he was sending and I was using that money appropriately. ",remittances,,,
,AB,"He used to send me the little to me. Not every month. But what he could manage to send, he was sending.  ",remittances,,,
,TS,"He used to send me for various purposes. He used to instruct me to share some of the money to my parents, his parents etc. I used to do exactly. ",remittances,,,
,EM,"Tell me, would you remember how much he was sending you? Or would remember how much he kept for himself? ",remittances,,,
,TS,"He used to send something like 500Kwacha, from it I used to buy my kids clothes, and the rest would share with my and his parents, some for farming in the gardens etc. ",remittances,,,
,DM,"Like me, he sent me with a program. Sometimes we used for gardening, basic needs at home. He could give direction for the money he sent. If the money was short, I could inform him and he could consider increasing the next time. And the leftovers I kept for him to see when he came back. ",remittances,,,
,EM,"So you could tell him exactly how you used it? ",remittances,,,
,DM,"Yes. He found at home that I bought goats, sent children to school etc. he also found some money that was left over. ",remittances;capital,,,
,AB,"For me, he bought a bicycle and the money he sent, I used to send my son to school until passed on. But I continued sending the second child to school until he finished Grade8. ",bicycles;education,,,
,TS," I used the money he sent to me to buy goats, and these goats helped me send my children to school. Even when he came back, he was happy to see how these goats helped out at the house with the kids till he died.  ",education,,,
,EM,"I hear some of you built houses with such money. Is there anyone whose house is still standing? ",housing,,,
,All,"No. most fell off due to strong winds and heavy rains. Some of the houses were abandoned when we moved to new settlements ",housing,,,
,EM,"Tell me how it was like when now your husband came back home after two years away? ",,,,
,MB,"He arrived around 3pm. When I saw him I rushed to the bath to take a quick bath. I could not show up to him the way I was. After that, I called my grandmother to also alert the parents of my husband to come. When she came, she told me that look my daughter, your man was away, and you were home therefore, you will sleep on your own and him also away from you until we meet parents from both sides.  ",family;marriage,,,
,EM,"Wow! Was that some kind of rituals? How did you feel about you both sleeping separately? ",family;marriage,,,
,MB,"Oh I felt very bad. It was difficult to hold on. Imagine I could wake up at night and go to see if he is asleep through the window. I could see where he left his watch etc. that was a sleepless night. In the morning both set of parents came and asked us questions. His parents asked me how did you go? (like did you keep yourself clean?) I responded, yes I am clean. My parents also asked my husband, how was the journey? He also responded, that he travelled well. So they introduced me to my husband. Then my husband brought the clothes and others stuff on the floor in front of everyone. And all the rituals were done, and we became husband and wife. ",family;marriage,,,
,DB,"When he arrived, I went straight to welcome him. I kissed him and brought him in the house. I welcomed him with excitement, while getting warm water ready for his bath. After the bath, it was then the two of us. All the rest will see him only after giving him the best of me. That is how I welcomed my husband. I never gave a chance all the other rituals as the most important thing was us not the others. ",family;marriage,,,
,AB,"I welcomed my husband home. When he gets here I would tell my mother that my husband is here now. He would tell me let him go in that house. All his stuff would be put in that particular house. I prepared water for his bath. Soon after the bath, I would serve him food. If people came, I would tell them now he is not coming out of the house. He is bathing, oh he has gone to the market to take a walk just to make sure spends more time with me. I always wanted to get the treatment which we both missed. In the morning, parents from both sides came. And they welcomed my husband and offered me to him. This was the start of a very fruitful marriage. ",family;marriage,,,
,EM,"Wow! This was great. Next experience please. ",family;marriage,,,
02:40:44,TS,"As for me, he arrived at night. When I heard he arrived, I welcomed him, gave him a bath, food. He settled inside the house and when his friends came I told them he is tired. I did not want people take him away from me. I waited for him for two good years.  In the morning parents came to welcome him back.  ",family;marriage,,,
,EM,"Now let us continue from where left off. Now that you have welcomed your husbands who were away for two years, was there something that you noticed to be very painful or difficult for you? ",family;marriage,,,
,DM,"There was not necessarily anything painful, though there was something going on in my mind. The thing is that my husband could tell that I was really waiting for him but as a woman I could not tell if he was faithful and didn’t sleep with any other woman. That somehow worried me. ",family;marriage,,,
,AB,"It is true what my friend is sharing. It was a bit difficult to get used to my man. It took time. Remember, we were when we got married. And that he left right after marriage, so we hardly knew each other. However, it took me at least three weeks to get used to him. ",family;marriage,,,
,TS,"For me it took a few weeks to get used to my man. I had no issues really. He was charming and calm. So I could not complain of anything. ",family;marriage,,,
,MB,"The pain was from being told to sleep away from each other. That was hell. How can they separate you from your husband who has just arrived from SA? That was something very insensitive to me. ",family;marriage,,,
,EM,"Wasn’t there any conflict based on the property that your husband brought? That he advised to share some to your parents and other to his parents? ",family,,,
,All,"Not all. He shared equally well so no disputes. After all, my husband is what he is because of his parents. ",family,,,
,DM,"In my case, I used to live at his father’s place. So there was nothing to worry at all. I did not mind about the materials things except him. I needed just him, whom I missed so much. So he came back safely it was me thanking God for his safe return. Others met a lot of misfortunes in the mines, stories got to us but seeing him alive was all what we need to do.  ",family,,,
,MB,"My husband used to tell me a lot of hard work. He said he work like Chain Boy who could break the stones in the middle. He used to walk with white guy as his boss who would tell him which stone to break. So when he came back alive to me was prayer of thanksgiving to God. ",family,,,
,DM,"I forgot something. He told me on the way up or down they used a cape. When that got broken, others could break their legs, arms etc. But these stories would not come in the early days until after a warm welcome back home. This could take some weeks. We needed to enjoy ourselves first before thinking of those hard stories. ",injuries,,,
,AB,"My husband also said something about the abuse of the foreigners by the locals (South Africans). They abused Malawians who were hard workers and loved by their bosses. They were called many names. ",discrimination,,,
,EM,"Would you tell me the names that your husbands were called by the natives? ",discrimination,,,
,AB,"The natives were called themselves, ‘mzika’ meaning natives but everyone else were called foreigner. But they had to work hard considering where they came from there is absolute poverty. They had little choice. But they survived all of these abuses because of determination and our prayers back home. We prayed for them unceasingly. ",discrimination,,,
,TS,"The story is almost similar. There was hard labour in the mines. And that they survived all these atrocities simply because of the mercy of God. ",,,,
,EM,"Thanks for sharing. Now that they stayed home for a month or more with you, friends, environment etc, was there a wish to return to South Africa (WNLA) to face up to the same hardship? ",,,,
,DM,"My husband wanted to go back. And that WNLA was about to finish, he had no choice but to go back so as to accomplish his heart desire, including feeding his family and starting his marriage. And I was not worried as he was a faithful man. He knew there were so many diseases out there and the advent of HIV, he took a good care of himself. I also realized that with him going, both our problems can be solved and for that he had my blessings. ",,,,
,EM,"That’s great. Anyone who wants to add to this? ",poverty,,,
,MB,"My husband only went once and then WNLA closed. So when TEBA came, he decided to go. Then, when he came back from his first TEBA journey, his boss (white man) sent him warrant that he goes back to work there. So he had no choice. ",poverty,,,
,AB,"My husband also had to go back considering our problems did not finish with the first journey. So I was left to raise the kids, and farming in the garden. He went there and because of working diligently, his bosses had no issues with him going back. He left and wrote us letters when he arrived there, and sent back some money when he could to serve our family. ",poverty,,,
,TS,"The motivating factor was the poverty was not completely eradicated. It was still there. With the money he brought from the first journey going to an end, he knew he had to go back. He didn’t want to go back to the memories of not being able to have money. So we had no choice but to let him go. ",poverty,,,
,EM,"Oh great. Did you encourage them to go back? ",poverty,,,
,All,"Yes we did, there was no other option due to level of poverty ",poverty,,,
,DM,"In my case I was about to let him not to go back considering that I had just started the marriage. So I wanted him more. He just broke my virginity and the bond was so strong that leaving me behind was not ideal. So he stayed a bit longer till I felt pregnant. Then I let him go.  ",sex;marriage,,,
,EM,"So finally he had to leave and was this WNLA or TEBA? ",,,,
,DM,"Remember, he only went for one WNLA journey and this time around was TEBA. So he had to go since he has left me as a woman this time around. And even when the children were then born in the period of TEBA, I still remember one thing that my husband bought me while as his girl-friend. This remains the best ever gift he bout me while in South Africa under WNLA. ",clothing,,,
,EM,"Wow! What would this gift be? Are you free to mention it here? ",clothing,,,
,DM,"Oh it was a beautiful dress. I kept this dress and shown to my kids. It was older than my children imagine.  ",clothing,,,
,EM,"This dress is very significant not so? ",clothing,,,
,DM,"Yes, I wore it even at the wedding invitations. I also did it at my own wedding. I still have pictures of people offering their gifts to us. And I can’t challenge you; no one had that dress especially the material. It was absolutely beautiful.  ",clothing,,,
,EM,"Wow that’s memorable. Is it possible to get a copy of the picture through Mr. Mmadi?  ",clothing,,,
,DM,"Yes he can come and get them.  ",,,,
,EM,"Anyone with pictures that would share please do so. ",,,,
,All,"Some of us have lost them with resettlements.  ",,,,
,EM,"Ok. Now, you may have heard from your husbands or other people about the hardships in the mines. About the accidents, even deaths etc., TB and other diseases. Were you not concerned to let them go back still? ",,,,
,DM,"True, we heard a lot of these dangers. But we had little power to stop them from going. Like my husband never got sick in connection to WNLA, or TEBA not at all. He died of a different disease that is not connected to the mines. ",,,,
,EM,"Anyone? ",,,,
,MB,"My husband never died of any disease that is connected to the mines. He died of normal disease. So there was no danger that I can name of. ",,,,
,EM,"Oh okay. So in 1974 WNLA stopped due to the plane crash. How did you feel when you heard about this closure? ",1974 plane crash,,,
,MB,"It was very hard because of our poverty. How were we going to survive with children without WNLA? It was going to be very hard indeed. It changed our lifestyle as well. ",1974 plane crash,,,
,DM,"I supported government’s idea of stopping WNLA as that was a huge accident and loss. I imagined my husband was in that plane, wouldn’t it mean the end of my happiness? So to sympathize with those who lost their loved ones, we had to agree to the closure despite our poverty. We knew that later on when it is safe again, government will reopen. And TEBA came and this opened new chapters for many Malawians.  ",1974 plane crash,,,
,AB,"I personally felt bad because WNLA was the only hope for us. But also the death of many people was difficult to accept. We had hope though that one day the doors will open again, and our men will be able to travel safely. TEBA came and many of those who travelled with WNLA traveled with TEBA when it was opened to replace WNLA.  ",1974 plane crash,,,
,TS,"I felt sorry for the loss of many people. And it was not in our hands anymore but the government. We were worried though of our future with the closure.   ",1974 plane crash,,,
,EM,"Alright. You were very concerned with such closure?  ",1974 plane crash,,,
,TS,"Yes, because of the level of our poverty. What else would our men do to support their families. ",,,,
,EM,"Alright. Now we are very close to the end of our discussion. Before I close let me recap. I began by introducing myself to you, you introduced yourselves to me. Thereafter, I made it clear to you what this research is all about. I also asked of your consent to allow us to record the discussion, publish this discussion in the book, online and other publications. You all gave me your consent. We are doing all this to preserve these stories, these treasures. If well preserved, our children, our grand-children will have full access to these stories, this set of knowledge for academia and other stakeholders.  ",,,,
,EM,"Finally, I want to ask you again if you agree that we can continue to use this data as prescribed above? ",,,,
,All,"Yes we agree, please go ahead.  ",,,,
,EM,"Thank you so much for your time, please I wish you a safe journey back home especially some of you who came here from long distances. ",,,,
,Mmadi,"Sorry, I wanted to pass on the message from these women, and their children. They want to request you if possible to provide a platform, for children whose fathers left them young, grew up in the absence of their fathers. They like their mothers have a point or stories to they would love to share with you. They too want to be listened to by you researchers.  ",,,,
,EM,"Thank you so much for raising this point. We may have ignored such point. I will sit down with my superiors if the find it worth or rich to their enquiry, and funds permitting, I will definitely come back to you, Sir for organization and arrangement.  ",,,,
